ID,Type,Spine,Title (Data retrieved 2019-06-21),Year,Country,Duration,Created,Expiring,Director,URL,Description,Not in Region
463423,supplement,,Vincent Curcio on Gloria Grahame,,,0:16:44,2019-03-27,2019-07-01,,https://www.criterionchannel.com/in-a-lonely-place/videos/vincent-curcio-on-gloria-grahame,"In the following interview, recorded in 2015, Vincent Curcio, author of “Suicide Blonde: The Life of Gloria Grahame,” discusses the actor’s remarkable talents, her tempestuous marriage to director Nicholas Ray, and her unforgettable life.",
464078,supplement,,Jeffrey Eugenides,,,0:15:35,2019-03-27,2019-07-01,,https://www.criterionchannel.com/the-virgin-suicides/videos/jeffrey-eugenides,"“The Virgin Suicides” was Jeffrey Eugenides’s debut novel, and Sofia Coppola adapted it to the screen for her debut feature film. In the following interview, produced in 2018, Eugenides talks about his inspiration for the book, being on set during the film’s production, and what Coppola brought to the story of the Lisbon sisters.",
463972,supplement,,David Frost and Joan Crawford on MILDRED PIERCE,,,0:15:11,2019-03-27,2019-07-01,,https://www.criterionchannel.com/mildred-pierce/videos/david-frost-and-joan-crawford-on-mildred-pierce,"On January 8, 1970, actor Joan Crawford appeared on “The David Frost Show.” In this excerpt, she discusses MILDRED PIERCE and director Michael Curtiz.",
464604,supplement,,Kirk Douglas on ACE IN THE HOLE,,,0:14:26,2019-03-28,2019-07-01,,https://www.criterionchannel.com/ace-in-the-hole/videos/kirk-douglas-on-ace-in-the-hole,"Hollywood legend Kirk Douglas, whose work includes Academy Award–nominated turns in CHAMPION, THE BAD AND THE BEAUTIFUL, and LUST FOR LIFE, gave one of the grittiest and best performances of his career as Chuck Tatum in ACE IN THE HOLE. In this 1984 interview, conducted by Michael Thomas, he discusses his working relationship with Billy Wilder.",
464079,supplement,,Strange Magic,,,0:13:17,2019-03-27,2019-07-01,,https://www.criterionchannel.com/the-virgin-suicides/videos/strange-magic,"In the following program, produced in 2018, writer and Rookie editor in chief Tavi Gevinson explores THE VIRGIN SUICIDES through the lens of adolescence, suicide, and memory. It features Gevinson’s own writing and imagery from a fanzine she made about Sofia Coppola’s movie in 2012.",
512943,supplement,,Deleted Scenes,,,0:12:19,2019-05-29,2019-07-01,,https://www.criterionchannel.com/hedwig-and-the-angry-inch/videos/deleted-scenes-8,,
512944,supplement,,Deleted Scenes with Commentary,,,0:12:19,2019-05-29,2019-07-01,,https://www.criterionchannel.com/hedwig-and-the-angry-inch/videos/deleted-scenes-with-commentary-1,,
512941,supplement,,From the Archives: Mike Potter,,,0:11:08,2019-05-29,2019-07-01,,https://www.criterionchannel.com/hedwig-and-the-angry-inch/videos/from-the-archives-mike-potter,"The story of the origins, production, and legacy of HEDWIG AND THE ANGRY INCH can be told through the vast archives collectively held by members of the film’s cast and crew. Here, hairstylist-makeup artist Mike Potter guides viewers through the ephemera that illuminates their processes and inspires their memories.",
460707,supplement,,Radio Interviews: Juan de Marcos,,,0:11:02,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-juan-de-marcos,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Juan de Marcos.",
460703,supplement,,Radio Interviews: Eliades Ochoa,,,0:10:14,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-eliades-ochoa,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Eliades Ochoa.",
464605,supplement,,Walter Newman on ACE IN THE HOLE,,,0:10:13,2019-03-28,2019-07-01,,https://www.criterionchannel.com/ace-in-the-hole/videos/walter-newman-on-ace-in-the-hole,"Walter Newman was working as a radio writer when director Billy Wilder enlisted him to help write a new screenplay. After working on the script for ACE IN THE HOLE, Newman went on to write screenplays for such films as THE MAN WITH THE GOLDEN ARM and CAT BALLOU. Excerpts from his 1970 audio interview by Rui Nogueira are presented here.",
460713,supplement,,Radio Interviews: Manuel Galbán,,,0:09:46,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-manuel-galban,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Manuel Galbán.",
463204,supplement,,Jan Harlan,,,0:09:11,2019-03-27,2019-07-01,,https://www.criterionchannel.com/paths-of-glory-1/videos/jan-harlan,"In this new video interview, Stanley Kubrick's longtime executive producer, Jan Harlan (Barry Lyndon, Eyes Wide Shut) discusses the filmmaker and his work.",
460714,supplement,,Radio Interviews: Alberto “Virgilio” Valdés,,,0:08:48,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-alberto-virgilio-valdes,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Alberto “Virgilio” Valdés.",
460704,supplement,,Radio Interviews: Manuel “Puntillita” Licea,,,0:08:39,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-manuel-puntillita-licea,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Manuel “Puntillita” Licea.",
460708,supplement,,Radio Interviews: Omara Portuondo,,,0:08:14,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-omara-portuondo,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Omara Portuondo.",
460706,supplement,,Radio Interviews: Manuel “Guajiro” Mirabal,,,0:07:44,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-manuel-guajiro-mirabal,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Manuel “Guajiro” Mirabal.",
460718,supplement,,Additional Scenes: Juan de Marcos González Interview,,,0:07:15,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/additional-scenes-juan-de-marcos-gonzalez-interview,,
460710,supplement,,Radio Interviews: Barbarito Torres,,,0:07:08,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-barbarito-torres,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Barbarito Torres.",
467445,supplement,,Edition Intro,,,0:07:05,2019-04-02,2019-07-01,,https://www.criterionchannel.com/mildred-pierce/videos/edition-intro-21,,
463203,supplement,,Christiane Kubrick,,,0:07:02,2019-03-27,2019-07-01,,https://www.criterionchannel.com/paths-of-glory-1/videos/christiane-kubrick,"In this new video interview, artist and actress Christiane Kubrick discusses her role in PATHS OF GLORY.",
460712,supplement,,Radio Interviews: Rubén González,,,0:06:59,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-ruben-gonzalez,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Rubén González.",
460719,supplement,,Additional Scenes: “Cienfuegos Tiene Su Guaguanco”,,,0:06:39,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/additional-scenes-cienfuegos-tiene-su-guaguanco,,
464098,supplement,,Governors Awards Tribute to Charles Burnett,,,0:06:38,2019-03-27,2019-07-01,,https://www.criterionchannel.com/to-sleep-with-anger/videos/governors-awards-tribute-to-charles-burnett,"For the 2017 Governors Awards, held by the Academy of Motion Picture Arts and Sciences, filmmaker Shola Lynch created the following tribute reel dedicated to director Charles Burnett, which features Burnett; filmmakers Julie Dash, Reginald Hudlin, and Robert Townsend; actors Danny Glover, James Earl Jones, Carl Lumbly, and Sheryl Lee Ralph; and cinematographer Bradford Young.",
460711,supplement,,Radio Interviews: Pío Leyva,,,0:06:27,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-pio-leyva,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Pío Leyva.",
460709,supplement,,Radio Interviews: Ibrahim Ferrer,,,0:06:21,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-ibrahim-ferrer,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Ibrahim Ferrer.",
463421,supplement,,Edition Intro,,,0:06:04,2019-03-27,2019-07-01,,https://www.criterionchannel.com/in-a-lonely-place/videos/edition-intro-10,,
460716,supplement,,"Additional Scenes: “Candela,” Amsterdam",,,0:06:03,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/additional-scenes-candela-amsterdam,,
464606,supplement,,Spike Lee Afterword to ACE IN THE HOLE,,,0:05:44,2019-03-28,2019-07-01,,https://www.criterionchannel.com/ace-in-the-hole/videos/spike-lee-afterword-to-ace-in-the-hole,,
460705,supplement,,Radio Interviews: Orlando “Chachaito” Lopez,,,0:05:32,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/radio-interviews-orlando-chachaito-lopez,"The following radio interview, recorded in 2000, features BUENA VISTA SOCIAL CLUB musician Orlando “Chachaito” Lopez.",
465189,supplement,,Julie Taymor on BABY FACE,,,0:04:58,2019-03-28,2019-07-01,,https://www.criterionchannel.com/baby-face/videos/julie-taymor-on-baby-face,,
465219,supplement,,Megan Abbott on IN A LONELY PLACE,,,0:04:12,2019-03-28,2019-07-01,,https://www.criterionchannel.com/megan-abbott-s-adventures-in-moviegoing/season:1/videos/megan-abbott-on-in-a-lonely-place,,
464081,supplement,,Playground Love,,,0:03:48,2019-03-27,2019-07-01,,https://www.criterionchannel.com/the-virgin-suicides/videos/playground-love,"Sofia Coppola commissioned Air to score THE VIRGIN SUICIDES. This video for “Playground Love,” one of the songs the band wrote for the film, was directed by Coppola and her brother Roman Coppola.",
466813,supplement,,Sofia Coppola on BUGSY MALONE,,,0:03:30,2019-04-01,2019-07-01,,https://www.criterionchannel.com/videos/sofia-coppola-on-bugsy-malone,,
463205,supplement,,Théophile Maupas,,,0:03:19,2019-03-27,2019-07-01,,https://www.criterionchannel.com/paths-of-glory-1/videos/theophile-maupas,"This segment from the French news program JT Basse Normandie details the World War I tragedy involving French corporal Théophile Maupas, which partly inspired PATHS OF GLORY. The story was originally broadcast on January 20, 1997.",
460717,supplement,,Additional Scenes: Alberto Korda’s Photographs,,,0:03:18,2019-03-25,2019-07-01,,https://www.criterionchannel.com/buena-vista-social-club/videos/additional-scenes-alberto-korda-s-photographs,,
463201,supplement,,Stanley Kubrick,,,0:02:21,2019-03-27,2019-07-01,,https://www.criterionchannel.com/paths-of-glory-1/videos/stanley-kubrick,This illustrated 1966 audio interview with director Stanley Kubrick about Paths of Glory was conducted by author Jeremy Bernstein.,
463486,supplement,,Int. Hollywood Police Station – Day,,,0:02:19,2019-03-27,2019-07-01,,https://www.criterionchannel.com/mulholland-dr/videos/int-hollywood-police-station-day,,
455028,feature,422,The Last Emperor,1987,China,2:43:14,2019-03-20,2019-08-01,Bernardo Bertolucci,https://www.criterionchannel.com/the-last-emperor/videos/the-last-emperor,"Directed by Bernardo Bertolucci • 1987 • China /  / Bernardo Bertolucci's The Last Emperor won nine Academy Awards, unexpectedly sweeping every category in which it was nominated, quite a feat for a challenging, multilayered epic directed by an Italian and starring an international cast. Yet the power and scope of the film was, and remains, undeniable, the life of Emperor Pu Yi, who took the throne at age three, in 1908, before witnessing decades of cultural and political upheaval, within and without the walls of the Forbidden City. Recreating Ching dynasty China with astonishing detail and unparalleled craftsmanship by cinematographer Vittorio Storaro and production designer Ferdinando Scarfiotti, The Last Emperor is also an intimate character study of one man reconciling personal responsibility and political legacy.",
